종목코드,판매비와관리비,판매비와관리비_전기,판매비와관리비_전전기,매출원가,매출원가_전기,매출원가_전전기
189980,26949368738.0,27070371083.0,27466344131.0,63897046369.0,64811305014.0,63396000604.0
072990,27984129071.0,25838085961.0,20805463570.0,71268985968.0,57360731839.0,45292994277.0
286750,7805460502.0,4447759395.0,4656694196.0,4751841573.0,4270833987.0,4284402345.0
048770,16857025220.0,16545278268.0,17678647921.0,71771403880.0,72378621442.0,73656143628.0
127710,29493672307.0,35605326511.0,36790906781.0,38171476321.0,77532690985.0,84833757394.0
114450,2263257578.0,2603314588.0,2332588098.0,37872071978.0,21880412207.0,24679917804.0
277070,2536791659.0,2725491207.0,2744208961.0,,,
307280,9888651862.0,7873938565.0,7072289807.0,17429256308.0,16159172728.0,15419793138.0
159580,25184126684.0,26534411086.0,25488823017.0,43255017533.0,38833922366.0,41600085713.0
052790,30790665102.0,34909081446.0,34112768266.0,13131751291.0,12507222950.0,11827203186.0
066130,35688833715.0,37095134841.0,28140937608.0,130896103865.0,138741001722.0,120199560221.0
189860,12704617776.0,11212058688.0,9139844909.0,64202231707.0,51511308851.0,37588266742.0
050120,15411535705.0,5864853034.0,8204488096.0,11354629456.0,14050222954.0,44339851457.0
178780,15263899985.0,9835457497.0,6663880916.0,16605141065.0,25739309658.0,22298401481.0
461030,10050497978.0,11499631468.0,9186188385.0,3942382482.0,2518913603.0,2609581075.0
208860,19091963273.0,4793194506.0,4847876710.0,91878973163.0,4632321756.0,3083881852.0
0010V0,15461958008.0,15676770032.0,12581158032.0,28145555864.0,25438461704.0,26260460038.0
190650,49469825287.0,47456403705.0,49640278525.0,,,
373200,9283203381.0,6401493950.0,4824061000.0,5948923901.0,7915910997.0,8655511118.0
073110,,,,56819366685.0,47496433209.0,60091155058.0
007680,26102565397.0,26618606481.0,78439519228.0,99773328790.0,250363739829.0,419650152936.0
261520,6911445752.0,5164487501.0,5431773431.0,21137547535.0,22723445267.0,12969759064.0
082850,94201259929.0,103599102511.0,90351603489.0,948808461378.0,1118394752150.0,1147595941503.0
083550,24234335542.0,22914787037.0,22846037036.0,111145000583.0,111270943161.0,112504834649.0
258610,7483062053.0,10030466500.0,10302463774.0,75028805491.0,84525996804.0,78653540220.0
263020,18711753070.0,16817207044.0,15175864178.0,111647549315.0,87254943676.0,66458232588.0
218150,11598419209.0,7804464563.0,8184625970.0,57399119920.0,54465066083.0,51811100540.0
460470,5383452960.0,5655883592.0,4330114593.0,3145442057.0,2217892372.0,3070044191.0
355690,11573902069.0,4019810521.0,9471306939.0,65393365538.0,19031356404.0,33180462259.0
479960,4015921834.0,3451079487.0,3098944384.0,21932573965.0,19969679057.0,21050981443.0
059100,5974828479.0,5390613452.0,4865521236.0,22634103910.0,29111590013.0,24633319299.0
131400,8719987583.0,12520439003.0,11161927107.0,53412841365.0,66833668075.0,57405455472.0
065500,14005067765.0,13253262136.0,11359099120.0,142218310863.0,158929752948.0,149473662557.0
199480,12678853932.0,13774630023.0,13126326095.0,55150687710.0,51360060527.0,64343597887.0
424980,8580180086.0,7556275137.0,6637780377.0,17057016837.0,12143831762.0,15304438453.0
037230,22039849298.0,24270140246.0,22203229925.0,192094479862.0,194536641732.0,197314737228.0
150900,29976345779.0,27588141241.0,24607622136.0,14163740915.0,14614915802.0,14240968568.0
123010,5562210172.0,4642777339.0,7290465611.0,32606311938.0,41587305839.0,35122042006.0
238120,8763650574.0,8378578950.0,7333306766.0,4788692971.0,4622227155.0,4544864956.0
140520,12603901290.0,12130976187.0,12359940314.0,382614992125.0,387352544383.0,401664111693.0
450330,8066198298.0,7338453982.0,7124566220.0,7642863694.0,7448004782.0,7220899558.0
089790,7037551542.0,6236148626.0,5955069365.0,33538140028.0,42273204419.0,38245547491.0
196300,5682985451.0,4193772195.0,4123815482.0,6705781125.0,7147659630.0,8052863805.0
014190,20684684684.0,20764425557.0,18663294632.0,260767266580.0,262476328830.0,220111892432.0
002290,4940966724.0,4853213695.0,8391686867.0,72841985894.0,102143602625.0,67143305957.0
222420,4465158572.0,5437112775.0,5245817094.0,28003321875.0,25157095636.0,26921725683.0
052220,47677783256.0,44808279512.0,45146789013.0,,,
189690,15718986708.0,16220014075.0,13666155381.0,12770693464.0,10563680280.0,14421970066.0
084650,84159915192.0,49898139035.0,37281561015.0,57517964855.0,54490683325.0,40717678290.0
072770,23235050406.0,24422409655.0,23432317628.0,69201659116.0,108543139354.0,68605564293.0
900250,52728187.0,54405375.0,50613889.0,246317037.0,207170946.0,206408703.0
043910,4938403127.0,6077356334.0,5354400316.0,36346655873.0,36774742812.0,59825676843.0
038070,,,,59769474447.0,56430547567.0,69648587255.0
056700,17066333292.0,15406481980.0,18249618558.0,202973271273.0,226229112764.0,174746463907.0
042940,9992888811.0,18564236646.0,21812770755.0,15465120385.0,23631234570.0,119592210047.0
234100,38447348822.0,36689677243.0,20840644475.0,200836950567.0,166801224384.0,132146131023.0
086060,10467066630.0,9663788641.0,9840447002.0,76399849363.0,69451845731.0,65683963611.0
413640,17734444362.0,17132189056.0,12970133157.0,12847683605.0,11707312028.0,15586291768.0
038060,23026396685.0,24988672676.0,18695038951.0,157537764011.0,150859636315.0,149799821967.0
290670,6987513035.0,8250522567.0,6762838501.0,29602995126.0,29940410876.0,33109910414.0
256150,5149907097.0,5074503769.0,5481833974.0,61477220665.0,59673403256.0,54380552718.0
263810,9091260333.0,9105325808.0,8217257552.0,117485301861.0,113738005967.0,99942206574.0
088280,9725233344.0,7929164636.0,7695348621.0,15141624490.0,13588621916.0,11283106332.0
033340,42032578491.0,47935547072.0,44457110011.0,36650455930.0,40951524046.0,36822554662.0
261200,54434360684.0,52362476670.0,46773587837.0,64725055460.0,61066358662.0,47594808142.0
101240,14122744641.0,13854385573.0,12010527219.0,32192665676.0,35997409225.0,34059638609.0
043340,4171736347.0,4434089232.0,4974295507.0,51767573225.0,50323047848.0,49885799037.0
086040,10689264880.0,11435936621.0,10086476033.0,41137151958.0,38784149947.0,30731549745.0
452200,15948773558.0,15355968339.0,11099332945.0,13867271397.0,16466655906.0,13048943522.0
064090,9665253012.0,4600663737.0,3485264560.0,3625814886.0,2913783876.0,3961540722.0
097870,7332608642.0,7878860675.0,9969305682.0,13585744453.0,15921747738.0,18971992819.0
025880,12085552031.0,11761066517.0,9558808599.0,94896510271.0,80824754626.0,75087926417.0
066900,30357518939.0,25870047754.0,21377128061.0,570658039670.0,493374291127.0,395179111266.0
046310,31585474582.0,27861961754.0,24323908606.0,110546321694.0,111897440035.0,129315160780.0
171010,7673866552.0,6774186570.0,6944596810.0,35962892396.0,39380038487.0,38983743890.0
122690,131399866504.0,108333333857.0,87690828252.0,2783642537046.0,2444282541724.0,2290481167888.0
049830,8740935366.0,8604926355.0,8108763522.0,130530880679.0,133542546278.0,133241768744.0
153460,6500948971.0,7573262205.0,8070693446.0,10075680551.0,9241655140.0,7473943487.0
060850,29753415377.0,26485984480.0,23836532166.0,45910465950.0,33845957180.0,28783182478.0
044960,10530381086.0,10565671102.0,11219671067.0,28532986796.0,27684125138.0,28248774826.0
019770,4104987366.0,4240489288.0,4455838231.0,191045350053.0,168863969075.0,161647832788.0
250000,25771099402.0,20189955321.0,17209565021.0,67377617837.0,58401110160.0,46632721860.0
219420,4303648434.0,3672619416.0,3271835011.0,11452562221.0,9510616139.0,9523649640.0
221840,7741216540.0,8450169387.0,9812945974.0,72278895573.0,80328945909.0,75494394727.0
100660,6354606719.0,6106833766.0,6510853121.0,40102359684.0,37558169868.0,38712513356.0
014570,19687354571.0,25262694571.0,19324050059.0,35908303269.0,38600273802.0,44025041345.0
051490,21152800611.0,21775995963.0,18757157795.0,163560163425.0,177058981793.0,201531781477.0
263770,3877916069.0,3693465323.0,3894757773.0,51756551588.0,62784428653.0,81183323502.0
186230,9418940791.0,10042727979.0,9896870469.0,97248285116.0,75154282656.0,57185363578.0
177900,6968839752.0,4378037492.0,10739310489.0,10212111458.0,11986825273.0,11372831045.0
042040,54904324240.0,6968396951.0,15306552866.0,39174065726.0,26237580515.0,44654734270.0
090410,15400138670.0,15767387830.0,16845584888.0,91162302848.0,120069415477.0,172286063040.0
321820,10304194935.0,6024564288.0,12275523908.0,40304642231.0,18388834694.0,12274452188.0
065440,16207368390.0,15906286552.0,13630589053.0,43819331613.0,49515815524.0,39368406902.0
221980,7917479361.0,7877959581.0,6881747234.0,,,
184230,26268420159.0,21676972482.0,21382728233.0,20543276644.0,25353456480.0,23561768237.0
369370,13872856065.0,13311601072.0,8424847390.0,25381233155.0,29574081236.0,8602636718.0
057540,16712491351.0,16052242969.0,18527115079.0,81338140401.0,87082993740.0,72596713837.0
208710,8282009721.0,8117039408.0,7872524330.0,120499160644.0,131004692316.0,118858501948.0
050860,19653955662.0,22231196689.0,20047969095.0,89654587009.0,95208658208.0,91709509354.0
046390,3969250393.0,3550322185.0,3675421699.0,34845068012.0,42497999744.0,60516192932.0
318410,13280343511.0,19302759191.0,15297590183.0,32175579153.0,35630167770.0,33843724409.0
352700,15893955415.0,13107823761.0,19404793693.0,57034725374.0,58476812160.0,59376690878.0
215380,14007198722.0,10901369134.0,10749968607.0,27483990332.0,30513765515.0,32325326699.0
387570,7183527167.0,5734501734.0,4766826175.0,4919502434.0,4255051490.0,4513690438.0
290120,35638173078.0,23885518326.0,25367325905.0,298030771959.0,229970068476.0,194450308201.0
006920,6174859502.0,8569870136.0,5332939623.0,77945318134.0,89177735913.0,93932531156.0
260660,97841971370.0,100415769231.0,102926669793.0,96904872514.0,90640298296.0,76975397062.0
173940,13678462604.0,14584962844.0,13762822322.0,89304635612.0,75821016906.0,84323977441.0
045060,20904265794.0,20113482236.0,19095176323.0,133545706445.0,134255193082.0,129153274928.0
284620,6638722279.0,12749736044.0,17016836048.0,971843190.0,168502780.0,62090703.0
024120,14367335215.0,13443290508.0,12541983094.0,192097555012.0,192152806059.0,187139501679.0
393210,11606067644.0,10544503088.0,7941161081.0,18030853476.0,14482893757.0,15806567344.0
196450,15038936326.0,17418402493.0,19931978538.0,237885493012.0,259457412059.0,287083369855.0
052600,2977640057.0,2891419277.0,2668530734.0,,,
068940,10566608509.0,7821057248.0,6253690639.0,28367719655.0,27598654630.0,26235337433.0
204020,117351087643.0,108135428275.0,94548020768.0,76513698686.0,74294557530.0,70431325159.0
035460,14324100245.0,12130313590.0,10499385620.0,77071619937.0,76001025307.0,58975087679.0
332290,24640066483.0,20832974033.0,21928124825.0,75424417698.0,74518277292.0,62506021629.0
203450,18247818760.0,17153425598.0,16051523586.0,32055434590.0,36749819662.0,33763256121.0
206400,6701791777.0,13417166438.0,10245440902.0,3434401117.0,21582234326.0,6684598658.0
081580,14108459258.0,12378428007.0,13319194272.0,164647779322.0,139617274702.0,140353604248.0
270870,74308084127.0,89119078802.0,108613504976.0,29048357378.0,27921050824.0,32240356153.0
263050,19323353806.0,27133549006.0,29915521707.0,9890175038.0,8901473733.0,
032960,9116673706.0,9212658839.0,9202100806.0,12496221607.0,14706189960.0,15610175194.0
133750,18750804639.0,19618142786.0,23973134785.0,14026739083.0,14636903864.0,16007319270.0
348080,5262447516.0,11886499535.0,10502607372.0,7529471715.0,8206713343.0,7459286548.0
057030,18114413867.0,20010860989.0,18985941027.0,32769964129.0,35524593793.0,36373059713.0
039290,18176820848.0,19404331687.0,15446351257.0,121123302890.0,122589052360.0,123614510492.0
026040,46540382804.0,50449128494.0,49743134779.0,24995732722.0,26587781247.0,26202039173.0
317240,14213713643.0,14479438043.0,20066417784.0,11794134361.0,14514628048.0,19209591730.0
446840,13122988072.0,10227737197.0,8389508732.0,4816806230.0,5113148290.0,3730785961.0
045510,10545469319.0,10874737687.0,9504954641.0,188416984496.0,182013508699.0,167401012189.0
432430,11525389065.0,10156188369.0,6440952877.0,34282163132.0,23329868927.0,17456244069.0
065950,58829854536.0,53468358311.0,45552016459.0,221247567414.0,273477347245.0,375483552791.0
363250,7225486119.0,8296012382.0,7898414282.0,2846244685.0,3027671391.0,2483108142.0
064480,6141396391.0,6354857780.0,5859710230.0,43225204184.0,40461262118.0,43521096710.0
066360,40190022276.0,39388495585.0,37296447943.0,336763490953.0,340625367967.0,340683778807.0
060540,19043696697.0,19352066001.0,17517783070.0,136777852990.0,132373046535.0,129921905912.0
121890,2523451392.0,3657551213.0,2142028713.0,25169055905.0,16570694260.0,18127128893.0
220180,6230140319.0,6108700635.0,5578203934.0,21778968581.0,20661992334.0,19183314196.0
033540,16417693554.0,17055936170.0,18534619412.0,,,
335810,11801063555.0,11548552441.0,12496466986.0,13506250933.0,12951729934.0,12705289844.0
109820,7009785033.0,7454817945.0,7452383724.0,4312681137.0,4205680026.0,4910157754.0
007530,22680606563.0,21382159825.0,20297862971.0,150479461736.0,144711681882.0,141830645025.0
127980,10528068742.0,9063492274.0,7490535765.0,72746688556.0,72342853230.0,57414766070.0
033170,4018599587.0,7191061843.0,8678674053.0,122859722592.0,136793712728.0,191805135019.0
159910,5097027423.0,5144805646.0,9384754185.0,8765923797.0,7942039709.0,10616547536.0
148930,6413956866.0,5643211651.0,6002673312.0,26838916972.0,26254586615.0,31058226299.0
239890,7071319050.0,7531394198.0,7462282090.0,20853631904.0,23525635645.0,26212410067.0
419120,10532115918.0,9652979351.0,8619419218.0,4981593971.0,3234123017.0,2786147419.0
021650,20279320932.0,22905850400.0,18931627882.0,199013821920.0,217806583548.0,222517390749.0
049120,9594642706.0,8989380085.0,8732510674.0,60281309470.0,56764047709.0,44373708104.0
064520,5502098177.0,3923581408.0,4689103328.0,18251367308.0,21753587308.0,21782953466.0
452300,3776205462.0,4541223899.0,4784940862.0,,,
464280,3738495010.0,3992263365.0,2924696616.0,20117186742.0,19796849039.0,22108243546.0
434480,9957569785.0,9253373584.0,8432229670.0,8267697023.0,6299619015.0,5747200855.0
311390,24212424236.0,12193785352.0,5423075265.0,52322475552.0,28810549297.0,19164827591.0
296640,,,,10415658078.0,10797776901.0,8216688100.0
128540,22099028391.0,16253238372.0,18476421178.0,132904587112.0,102678889423.0,113474610282.0
037330,36789420381.0,38221200736.0,34492027174.0,667921069048.0,683518840537.0,647520007599.0
263920,7386441590.0,5363917571.0,5605220883.0,42437986723.0,36918054700.0,37978573218.0
469750,3808141417.0,3680811038.0,3169631205.0,19583795189.0,29104649396.0,17300962761.0
089150,2854590277.0,2342415640.0,2613506268.0,16200404548.0,7718465894.0,11364708431.0
025440,22368437382.0,16817185764.0,18751749493.0,476913552388.0,353217156793.0,371604063687.0
071850,14762841666.0,15915303661.0,15478305235.0,146522959653.0,152910623379.0,166551904405.0
053950,16878361157.0,18167863981.0,22884463192.0,40797787414.0,43567029939.0,40005734423.0
254120,11578627562.0,9149635313.0,7608021562.0,20236714521.0,27256804077.0,20259678911.0
131090,7785569191.0,7288812866.0,7872161473.0,1338562321.0,1366007529.0,2120391853.0
038950,24986883412.0,29885123104.0,29955614158.0,42446456693.0,45494371702.0,58431329507.0
200780,28589235302.0,26545445097.0,25597981650.0,45214119978.0,46768983325.0,43147558381.0
099220,19805420020.0,18608071531.0,18129583106.0,66222145305.0,67363853106.0,61922934716.0
068050,8715947001.0,3014635050.0,3239930199.0,29934230197.0,31545043407.0,116196140276.0
089140,18181384595.0,8086275880.0,7951415646.0,49977720871.0,24800119612.0,32039200666.0
099390,13016412820.0,10699600454.0,10733713467.0,9959661929.0,12286229011.0,11747426657.0
318020,32299955691.0,27584916912.0,26061505340.0,51897703026.0,51118543000.0,49327155677.0
087600,17721339872.0,17923213864.0,16633405188.0,30616340771.0,34712350428.0,40318011749.0
037370,13919365044.0,14494763537.0,16486584211.0,50996964671.0,56184701624.0,59664403416.0
105550,17181473217.0,8602533572.0,7529915069.0,34749489181.0,33766665160.0,34346247976.0
033830,5751674853.0,5445040464.0,6455195657.0,35455139595.0,33382663716.0,32913271136.0
290090,9102336679.0,7463392008.0,6947066065.0,16021494275.0,21216444147.0,25536130174.0
290560,5564064237.0,5336242690.0,4996257866.0,4801624284.0,4108144890.0,3929282255.0
080520,3171673935.0,3059630816.0,1834714985.0,37064764710.0,40303746386.0,37382222255.0
232830,20007700124.0,7460808428.0,3719148487.0,249846303081.0,98532077666.0,13783049153.0
050110,26836828106.0,25849868952.0,26485823426.0,474369308335.0,364064486861.0,466924883216.0
106240,17388006627.0,20354149254.0,18451003905.0,31901234530.0,39150035401.0,39877504309.0
088340,13240687468.0,10639475276.0,9109992204.0,37288074915.0,34971515467.0,33536036477.0
271830,15476437341.0,13725505328.0,13886699206.0,27392171947.0,34357547724.0,71429821427.0
462310,25062130727.0,23294261993.0,21280628801.0,23248706527.0,22541349071.0,21990384963.0
258830,8070964578.0,9049608447.0,6383198718.0,8199630611.0,10374838444.0,9418261245.0
305090,12810470273.0,5915598814.0,5292181255.0,9203545480.0,5337790779.0,4667421518.0
197140,14331690151.0,9065784801.0,3579513030.0,54830929665.0,24545110641.0,10630585306.0
022220,15563065396.0,12857661941.0,11521738602.0,60003534373.0,49234932268.0,62186802980.0
187270,9512479545.0,9822262647.0,9119067982.0,39121074291.0,35183558591.0,37910513645.0
012620,16386329545.0,14535040257.0,15174115406.0,369364460977.0,352786715678.0,351371697445.0
452160,3705982652.0,3396640432.0,3341525762.0,11020538436.0,9271806368.0,8682265711.0
043200,10149144127.0,11580378915.0,9771469090.0,21369657217.0,28297796501.0,34349462560.0
407400,41012689683.0,13858639094.0,10527809669.0,49628757335.0,25231201712.0,21036026437.0
031510,23813821088.0,21959106592.0,21272128953.0,100586690412.0,105471329141.0,110799470824.0
020180,15137480409.0,15389850675.0,13624139793.0,178624959639.0,230517007827.0,210688226087.0
093380,9375744699.0,8941449514.0,8362275327.0,80168933877.0,82937223636.0,83722211552.0
097780,17555310348.0,15679499842.0,17293143108.0,198791434475.0,207938518831.0,182025466632.0
246250,2167961945.0,1981333858.0,2080433482.0,5921406054.0,6102341016.0,5911933144.0
215090,4546325467.0,3046868714.0,5681812765.0,20890828329.0,15676896836.0,12940716670.0
091970,12570131678.0,13873616925.0,8625845872.0,37803567686.0,41458760401.0,35619366914.0
079170,6391204095.0,6506671715.0,4514585160.0,84286187576.0,79364021954.0,60867651017.0
297570,9598136732.0,7900778002.0,6194132267.0,26775762016.0,18238931517.0,16139181545.0
078590,8625170213.0,7933438225.0,6333583353.0,55502051016.0,58401201644.0,52515672729.0
193250,8473481985.0,8138863453.0,7635431174.0,9191644104.0,12000341320.0,16964326267.0
360350,7000170036.0,6269972932.0,4672757557.0,7918850148.0,8696767350.0,7554558353.0
351330,9897629025.0,8768077219.0,7785136230.0,76270818451.0,64225680730.0,92595955994.0
318010,8731899544.0,10777199641.0,11528576813.0,4669478430.0,6205859747.0,8233177367.0
096630,21531386925.0,27318149588.0,29601884537.0,243882946514.0,251501404531.0,226965371187.0
458350,32666396504.0,33528643708.0,25218678836.0,23034644.0,35089011.0,11456278290.0
276730,9490388823.0,10616823570.0,16623146271.0,9303521320.0,12486727079.0,15538028067.0
195500,15015160644.0,13820660344.0,11846842251.0,89257437247.0,90037012578.0,87266414399.0
363260,21598858569.0,24503234522.0,21701874873.0,18253643055.0,12414038855.0,4091629268.0
464580,7795662595.0,6147434120.0,5264784752.0,25923118963.0,16459052251.0,12705885362.0
376180,11662125192.0,9541404479.0,8508020159.0,19914600058.0,19766149484.0,17675126326.0
336060,16603552734.0,12975133256.0,8051704817.0,51607683106.0,41712147986.0,35644096794.0
032790,14651643650.0,15543667043.0,9870316191.0,24213526239.0,24177262630.0,15711573506.0
262840,10877597293.0,10372093146.0,10889603518.0,28411503229.0,26848123227.0,25564462424.0
075970,14880194581.0,15099793547.0,14962048766.0,92476349492.0,94122391367.0,91343550418.0
038620,17743869070.0,19011795860.0,10892997468.0,93051360249.0,82840253240.0,44464554321.0
079000,7493142645.0,4699178349.0,4841685905.0,-10948512007.0,-13045586015.0,-12926344605.0
066910,15369697813.0,10923986431.0,14110280858.0,88307776636.0,28689105164.0,45734069614.0
119500,3199072628.0,3827466512.0,4057158292.0,45975756642.0,59826694877.0,64894515839.0
239610,19614114065.0,17179392165.0,20590034052.0,8143170091.0,10344038806.0,9689865857.0
069410,14184025919.0,13525778078.0,16353665070.0,50415086931.0,34595825313.0,31747263842.0
026910,6451011440.0,7597479915.0,11329759428.0,54688969308.0,58253355098.0,49393153809.0
365590,12048818051.0,9014567364.0,10248894019.0,1451925735.0,5995919263.0,8849155795.0
101670,6336934019.0,3849961674.0,38751755710.0,12093998275.0,5085737448.0,19934244079.0
008470,17245190990.0,14062074344.0,13958879495.0,101703276941.0,91889219654.0,85561261797.0
013720,5555519505.0,4453592625.0,7400654849.0,18590257369.0,18587028310.0,23171230053.0
364950,9650748100.0,6608380643.0,5728329602.0,74479774582.0,99133031901.0,66651247461.0
069140,19676730317.0,19311988747.0,21722284596.0,93005342114.0,92129414490.0,124789269708.0
017000,17739203315.0,13796895720.0,9791320729.0,184971812192.0,230999059095.0,296835306196.0
310870,19218638009.0,15596769987.0,16956675663.0,86697165215.0,79612096119.0,96320205079.0
027040,7230949108.0,8230002367.0,6752626907.0,28107500374.0,29822649275.0,31590685300.0
031310,38822587225.0,32867796428.0,29180324438.0,152175929994.0,148890052664.0,155002583596.0
109960,3764733268.0,4398141229.0,4792676042.0,8328918510.0,11035217427.0,11025330314.0
115480,17699869678.0,13743990197.0,15462090790.0,19709836743.0,19084332006.0,21400428918.0
388610,8123374190.0,6172623970.0,6104977873.0,9205144724.0,8927306529.0,8625681684.0
053290,33883625199.0,45198034408.0,44620613012.0,27749162182.0,27583747201.0,33464353810.0
406820,8089642466.0,9478864671.0,13264625803.0,49991284289.0,72605109481.0,73715622907.0
045300,1771807478.0,1797540939.0,1822991168.0,35799625030.0,37363468491.0,31510537803.0
057680,10798423890.0,19799557290.0,13737041602.0,25303704543.0,33062467928.0,18648678780.0
043220,9258643692.0,10343364764.0,6158456775.0,11151368996.0,16875314409.0,22111582764.0
103840,17442025925.0,15817778391.0,17112766798.0,161668201094.0,159988790752.0,172882040202.0
160550,25346786768.0,30834199733.0,30380014848.0,114652031413.0,101367587420.0,104350353140.0
450520,18081397036.0,14710532320.0,10876213753.0,25731786294.0,19295801537.0,16546543016.0
430690,12644823775.0,10584137297.0,7577254797.0,15560600429.0,12647155159.0,13889503912.0
131220,16894033593.0,15625015089.0,15859140278.0,58653827027.0,51840942026.0,51532564349.0
068100,6063279101.0,5603410396.0,7289357928.0,13360303687.0,12045907762.0,11564243353.0
130500,8403434219.0,8168074268.0,7616060910.0,72377459522.0,67889407064.0,70710121699.0
032860,8942095497.0,11243977305.0,7431242997.0,43698024583.0,56915019582.0,47088528856.0
290270,13229538105.0,12414297478.0,11629368062.0,19698106737.0,21324791234.0,19848481215.0
058110,8942273033.0,9306646247.0,12002397304.0,5132612588.0,11554424893.0,15132744488.0
215790,30122006154.0,43467997955.0,33242259296.0,22754001212.0,25160377652.0,29510475073.0
007770,11458106026.0,13514038995.0,12633693408.0,124946627024.0,118338910567.0,118708594860.0
328380,7569595697.0,7042406789.0,5055887288.0,55538480764.0,52536414315.0,44373617075.0
356890,9827797880.0,9207439315.0,5077322727.0,23483958594.0,27315713062.0,18322287476.0
900310,,,,171891000.0,195850272.0,167741871.0
188260,7483912095.0,8308952997.0,9337909449.0,12244830312.0,12993501126.0,17324688227.0
016920,46888554786.0,43480239454.0,41325735911.0,112170255482.0,108914377456.0,109748079620.0
032750,16543159680.0,15601969438.0,16702317529.0,125956931035.0,136314306806.0,137818292491.0
044480,5948539770.0,7561967642.0,6436332895.0,20195394806.0,35289797995.0,23165220100.0
054780,2530749534.0,2882963204.0,2642667565.0,17111450381.0,72307519621.0,50856259211.0
900070,19436094.0,20212535.0,19343390.0,65672604.0,66042708.0,62912277.0
067010,14958385615.0,14666530090.0,14090519842.0,61081225098.0,75664189467.0,82290328682.0
368970,8804124109.0,9250457950.0,7610332711.0,17859321600.0,21117622029.0,25515824311.0
070590,14490163763.0,14770677529.0,16722976605.0,49281096476.0,36999439656.0,30990955616.0
267790,35821781810.0,37487103353.0,32006265009.0,16725652315.0,17878515960.0,17653814585.0
177830,13687680261.0,12592570857.0,11073278905.0,116283431012.0,112106636586.0,107919696667.0
368600,18444992131.0,18350167843.0,16334680865.0,42899193659.0,49447660380.0,36919109475.0
138070,10622471522.0,9538606560.0,8138171097.0,44196200563.0,43783328758.0,47611445716.0
475660,,,,17341470221.0,25201286240.0,18620141071.0
033050,7728643704.0,7232595776.0,6068380058.0,78005613175.0,69158689169.0,64053114525.0
048470,6048511475.0,5762421228.0,5296584885.0,114281658693.0,135891236413.0,134761955415.0
225220,12167275611.0,11531350442.0,11612529660.0,5878991451.0,4768360088.0,5240155621.0
080530,8324992707.0,8643224111.0,9640165911.0,64452078691.0,68227295289.0,70375650644.0
096690,20419721805.0,35025491609.0,16159198037.0,41114161216.0,54376185724.0,53136738201.0
464500,8873056781.0,7698819244.0,5841323956.0,6828261805.0,5548347303.0,3906766288.0
238490,20741455159.0,18308621532.0,17502692957.0,46926825544.0,46724670381.0,29719522375.0
007720,30639482484.0,27965808581.0,30992503981.0,130169052252.0,104287382140.0,128714741367.0
123840,46960382187.0,15301670360.0,18858440.0,14581439573.0,4991495765.0,0.0
288620,10713485916.0,8846392011.0,10269218340.0,20085466972.0,28957050003.0,24738009339.0
198940,10345095194.0,16565470073.0,12177981707.0,247785895150.0,242857446451.0,222378894969.0
076080,22957071280.0,13842844565.0,6781016932.0,161865980236.0,246097880017.0,325198326654.0
373170,2553467604.0,5705622021.0,4376266398.0,22181052662.0,25000580273.0,18019852669.0
001810,16679429637.0,13947735278.0,12776470547.0,187213601294.0,162259586022.0,156606959548.0
091340,55729705878.0,40773068521.0,36018211774.0,238791073427.0,274072833038.0,212226531560.0
038530,11132611457.0,11004553216.0,4247618036.0,74656698833.0,64716548276.0,23638506651.0
134060,6821377029.0,7250459499.0,6408405506.0,3438235059.0,3042353789.0,3089941340.0
038870,6086832919.0,8016328054.0,4900394219.0,13813984207.0,12365051860.0,13491811599.0
115530,7200773627.0,8700312763.0,7833060826.0,46048990007.0,38829328184.0,27467293667.0
377030,14606554656.0,24200932464.0,16944407427.0,23187893413.0,28854759033.0,
114630,8744395867.0,9725708040.0,9227653614.0,85290360382.0,68084714854.0,63351434983.0
300120,35688678041.0,37141541294.0,17150682690.0,204343895883.0,199299220289.0,5456557161.0
333050,6082405172.0,5883950956.0,5167787466.0,21903141462.0,20050424247.0,18715519353.0
073540,4441446597.0,5095578093.0,5916713941.0,19902634937.0,23849416171.0,19389923606.0
035200,3803455453.0,3670358511.0,,21871080116.0,24365112225.0,
200350,3783374398.0,5171928408.0,7128029840.0,13842398665.0,29456299368.0,42523087222.0
318000,4820286895.0,4747659229.0,2939502362.0,16774603903.0,17010537102.0,14339789501.0
060380,16517965763.0,15672577755.0,15430317641.0,179489494863.0,172213844063.0,189050505095.0
462510,14991225717.0,12018826369.0,4425075589.0,4039874875.0,4219780248.0,2018796252.0
227610,18047602795.0,18663730625.0,14722387019.0,26148296296.0,19389987180.0,17812940805.0
424760,8556424344.0,7947121967.0,5284214752.0,25948520846.0,24884404410.0,21476440546.0
146060,7218552268.0,7875857033.0,7468317776.0,66952565654.0,65133455610.0,61024203160.0
039310,13835946399.0,13205167556.0,12672731863.0,22824061592.0,23682593317.0,22446847467.0
083660,15834703455.0,15980600497.0,23063471777.0,17729615657.0,24174229690.0,27430849133.0
208350,19530902207.0,17598829410.0,19010649320.0,16913769630.0,15141541504.0,14434169100.0
044780,14588108469.0,14174743955.0,14042138851.0,39989078824.0,42478864829.0,51753391192.0
083640,6956455705.0,6569212797.0,7110238358.0,42168596942.0,40938842757.0,53761711226.0
257370,1129973373.0,2310941876.0,2537526746.0,12077157834.0,22726535649.0,23554643082.0
