종목코드,조회코드,종목명,영문명,시장구분,통화,현재가,등락률,시가총액,거래량,배당수익률,업종_소분류,상장폐지여부,국가,기준연도,결산월,매출액_전전기,매출액_원화_전전기,매출액,매출액_원화,매출액_전기,매출액_원화_전기,PER_전전기,PER,PER_전기,PBR_전전기,PBR,PBR_전기,EBITDA_전전기,EBITDA_원화_전전기,EBITDA,EBITDA_원화,EBITDA_전기,EBITDA_원화_전기,영업이익_전전기,영업이익_원화_전전기,영업이익,영업이익_원화,영업이익_전기,영업이익_원화_전기,당기순이익_전전기,당기순이익_원화_전전기,당기순이익,당기순이익_원화,당기순이익_전기,당기순이익_원화_전기,배당수익률_전전기,배당수익률_전기,ROA_전전기,ROA,ROA_전기,영업이익률
601016,601016.SS,절능풍력발전,CECEP Wind-Power Corp Class A,상해,CNY,3.34,0.91,21858587495.0,112996505.0,1.15,민자 발전 사업,True,중국,2025,12.31,5115910000.0,1027581000000.0,4495440000.0,902954000000.0001,5026980000.0,1009719000000.0,13.74,24.31,19.37,1.2,1.25,1.5,4395210000.0,882820999999.9999,3802320000.0,763734000000.0,4308760000.0,865457000000.0,2557570000.0,513714000000.00006,1700960000.0,341656000000.0,2337820000.0,469575000000.0,1511020000.0,303502000000.0,685700000.0,137730000000.0,1330050000.0,267155000000.00003,2.68,1.78,3.7,1.62,3.18,37.84
601799,601799.SS,성우라이트,Changzhou Xingyu Automotive Lighting Systems Co Ltd Class A,상해,CNY,76.32,1.92,21803053258.0,10316960.0,2.67,"자동차, 트럭 및 오토바이 부품",True,중국,2025,12.31,10248450000.0,2058504000000.0,15256670000.0,3064455000000.0,13252930000.0,2661984000000.0,32.55,14.27,27.39,3.9,2.04,3.82,1506600000.0,302616000000.0,2339070000.0,469825000000.0,2045820000.0,410924000000.0,1129380000.0,226846999999.99997,1764750000.0,354468000000.0,1564690000.0,314283000000.0,1102130000.0,221373999999.99997,1624090000.0,326215000000.0,1408280000.0,282867000000.0,0.64,1.1,7.87,8.95,8.88,11.57
603737,603737.SS,삼과수,Skshu Paint Co Ltd Class A,상해,CNY,24.58,0.53,21762664193.0,7842773.0,1.94,상품 화학,True,중국,2025,12.31,12475680000.0,2505865000000.0,12527450000.0,2516264000000.0,12105080000.0,2431426000000.0,101.03,24.88,90.12,10.48,7.83,13.59,881270000.0,177011000000.0,1778380000.0,357206000000.0,1025380000.0000001,205958000000.0,451640000.0,90716000000.0,1265750000.0,254239000000.0,536990000.0,107860999999.99998,173540000.0,34857000000.0,774910000.0,155648000000.0,331940000.0,66673000000.0,0.33,1.13,1.27,5.54,2.23,10.1
600906,600906.SS,재체증권,Caida Securities Co Ltd Class A,상해,CNY,6.66,0.3,21611700000.0,40050816.0,1.66,투자 은행 및 중개 서비스,True,중국,2025,12.31,2531030000.0,508383000000.0,3042770000.0,611170000000.0,2699840000.0,542289000000.00006,35.5,29.42,28.13,1.8,1.77,1.7,879120000.0,176579000000.0,1125010000.0,225969999999.99997,1065460000.0,214008000000.0,755520000.0,151754000000.0,980060000.0,196854000000.0,928610000.0,186520000000.0,605830000.0,121686999999.99998,747080000.0,150059000000.0,686540000.0,137899000000.0,1.55,1.28,1.34,1.4,1.39,32.21
688425,688425.SS,철건중공,China Railway Construction Heavy Industry Corp Ltd Class A,상해,CNY,4.05,0.5,21600662850.0,16288131.0,2.08,중장비 및 차량,True,중국,2025,12.31,10027470000.0,2014118000000.0,10045300000.0,2017699000000.0002,10046040000.0,2017848000000.0,14.22,14.64,19.58,1.37,1.17,1.68,2354940000.0,473013000000.0,2375070000.0,477056000000.00006,2393790000.0,480816000000.0,1552390000.0,311814000000.0,1476700000.0,296609000000.0,1505190000.0,302332000000.0,1593490000.0,320068000000.0,1483030000.0,297881000000.0,1507930000.0,302883000000.0,2.12,1.53,6.48,5.49,5.78,14.7
603301,603301.SS,진덕메디컬,Zhende Medical Co Ltd Class A,상해,CNY,81.23,-0.09,21434665757.0,1246720.0,0.37,"의료 장비, 물품 및 유통",True,중국,2025,12.31,4127040000.0,828958000000.0,4329600000.0,869644000000.0,4263890000.0000005,856444000000.0,19.01,84.58,77.06,0.95,3.93,4.27,528030000.0,106059999999.99998,635430000.0,127633000000.0,626950000.0,125929000000.0,285060000.0,57257000000.00001,337160000.0,67721000000.0,380430000.0,76412000000.0,198400000.0,39850000000.0,260820000.0,52388000000.0,385170000.0,77365000000.0,6.53,0.72,2.81,3.34,5.35,7.79
600098,600098.SS,광주발전그룹,Guangzhou Development Group Inc Class A,상해,CNY,6.11,1.16,21420835034.0,21917679.0,5.8,석탄,True,중국,2025,12.31,46797390000.0,9399724000000.0,50883140000.0,10220388000000.0,48328430000.0,9707248000000.0,13.67,18.38,13.93,0.9,0.81,0.95,4826020000.0,969353000000.0001,5158300000.0,1036096999999.9999,5492730000.0,1103270000000.0,3015730000.0,605739000000.0,2493530000.0,500851000000.0,3146300000.0,631966000000.0,1637920000.0,328992000000.0,2319440000.0,465882000000.0,1731800000.0,347850000000.0,3.84,2.34,2.74,3.12,2.6,4.9
603233,603233.SS,따션린제약,DaShenLin Pharmaceutical Group Co Ltd Class A,상해,CNY,18.79,1.51,21399076431.0,6119561.0,4.48,의약품 소매,True,중국,2025,12.31,24531390000.0,4927375000000.0,27502190000.0,5524090000000.0,26496550000.0,5322097000000.0,16.32,16.47,21.15,2.81,2.81,2.85,3237490000.0,650282000000.0,3483860000.0,699769000000.0,3158280000.0,634372000000.0,1777750000.0,357078000000.0,1907490000.0,383139000000.0,1529160000.0,307146000000.0,1166500000.0,234303000000.00003,1235250000.0,248112000000.0,914750000.0,183738000000.0,2.76,3.74,5.47,5.14,3.88,6.94
603881,603881.SS,수거항,Shanghai AtHub Co Ltd Class A,상해,CNY,24.72,-0.88,21309935303.0,27489329.0,0.19,경영 지원 서비스,True,중국,2025,12.31,1542130000.0,309753000000.0,1720830000.0,345646000000.0,1720510000.0,345581000000.0,151.42,86.71,151.15,7.14,6.52,9.11,1074700000.0,215864000000.0,1191620000.0,239348000000.0,1104040000.0,221758000000.0,326090000.0,65498000000.0,479580000.0,96328000000.0,374610000.0,75244000000.0,122970000.0,24701000000.0,138740000.0,27867000000.0,132190000.0,26552000000.0,0.15,0.15,1.7,1.83,1.83,27.87
600765,600765.SS,중항중장비,AVIC Heavy Machinery Co Ltd Class A,상해,CNY,13.71,1.11,21284694838.0,21600659.0,0.06,철 및 강철,True,중국,2025,12.31,10577130000.0,2124522000000.0,10114510000.0,2031600000000.0,10355180000.0,2079941000000.0,19.85,38.8,46.05,2.27,1.51,2.25,1925360000.0,386727000000.0,1475530000.0,296375000000.0,1478800000.0,297032000000.0,1584800000.0,318323000000.0,863630000.0,173469000000.0,921290000.0,185050000000.0,1328590000.0,266860000000.0,608820000.0,122288000000.00002,639730000.0,128496000000.0,1.51,0.61,6.01,2.43,2.65,8.54
603899,603899.SS,M&G(상하이 청광 문구),Shanghai M&G Stationery Inc. Class A,상해,CNY,23.16,1.89,21209820931.0,4006600.0,4.4,비즈니스 지원 용품,True,중국,2025,12.31,23351300000.0,4690342000000.0,25063910000.0,5034337000000.0,24228250000.0,4866486000000.0,17.77,16.15,16.11,3.46,2.29,2.56,2326630000.0,467327000000.00006,2085460000.0,418885000000.00006,2159220000.0,433700000000.0,1841820000.0,369948000000.0,1577360000.0,316829000000.0,1667660000.0,334967000000.0,1526800000.0,306673000000.0,1310450000.0,263217000000.0,1395840000.0,280369000000.0,2.73,4.05,11.6,7.85,9.12,6.29
600126,600126.SS,한강고분,Hang Zhou Iron & Steel Co Ltd Class A,상해,CNY,6.28,-0.95,21208747441.0,43444601.0,0.08,철 및 강철,True,중국,2025,12.31,55826620000.0,11213335000000.0,52327000000.0,10510401000000.0,63664400000.0,12787631000000.0,212.95,,,2.01,1.18,1.73,933480000.0,187499000000.0,1106380000.0,222228000000.00003,288260000.0,57900000000.0,-129630000.0,-26037000000.0,-138220000.0,-27763000000.0,-787620000.0,-158201000000.0,182230000.0,36603000000.0,24140000.0,4849000000.0,-628120000.0,-126164000000.00002,0.42,,0.62,0.07,-1.95,-0.26
603530,603530.SS,신마전력,Jiangsu Shemar Electric Co Ltd Class A,상해,CNY,49.0,-0.35,21138814473.0,5682600.0,0.71,전기 부품 및 장비,True,중국,2025,12.31,959100000.0,192645000000.0,1720700000.0,345620000000.0,1344890000.0,270135000000.0,70.82,47.4,80.84,6.82,11.57,14.45,236280000.0,47458000000.0,584180000.0,117336999999.99998,437350000.0,87846000000.0,163650000.0,32870999999.999996,496080000.0,99643000000.0,357610000.0,71830000000.0,158400000.0,31816000000.000004,431680000.0,86707000000.0,310730000.0,62413000000.0,0.99,0.77,7.67,16.89,13.81,28.83
600629,600629.SS,화동건축그룹,Arcplus Group PLC Class A,상해,CNY,18.37,9.35,21121915609.0,74560127.0,0.11,건설 및 엔지니어링,True,중국,2025,12.31,9059190000.0,1819628000000.0,6976350000.0,1401269000000.0,8481450000.000001,1703584000000.0,15.97,277.55,48.15,1.55,3.62,3.81,689900000.0,138573000000.0,233560000.0,46912000000.0,508070000.0,102052000000.0,391380000.0,78612000000.0,-9150000.0,-1838000000.0,233920000.0,46985000000.0,425140000.0,85393000000.0,71630000.0,14387000000.0,391510000.0,78639000000.0,1.77,0.59,2.95,0.5,2.26,-0.13
603950,603950.SS,양양 장원동곡실업,Xiangyang Changyuandonggu Industry Co Ltd Class A,상해,CNY,65.14,-1.75,21113880312.0,8778025.0,0.2,"자동차, 트럭 및 오토바이 부품",True,중국,2025,12.31,1472330000.0,295733000000.0,2255460000.0,453031000000.00006,1919690000.0,385588000000.0,38.08,49.84,50.09,3.34,6.43,4.47,432380000.0,86848000000.0,721220000.0,144865000000.0,524350000.0,105321000000.0,225680000.0,45331000000.0,427140000.0,85795000000.0,272890000.0,54813000000.0,218630000.0,43915000000.0,388990000.0,78132000000.0,230370000.0,46272000000.0,0.36,0.58,5.37,7.15,4.91,18.94
600688,600688.SS,시노펙석화,Sinopec Shanghai Petrochemical Co Ltd Class A,상해,CNY,2.88,0.0,21106982880.0,58299063.0,0.0,"오일, 가스 정제 및 마케팅",True,중국,2025,12.31,93013590000.0,18682710000000.0,75563190000.0,15177622000000.0,87132820000.0,17501498000000.002,,,122.19,1.43,1.34,1.38,-18690000.0,-3754000000.0,-8279999.999999999,-1664000000.0,1879610000.0,377539000000.0,-1740940000.0,-349685000000.0,-1827140000.0,-367000000000.0,68410000.0,13741999999.999998,-1405880000.0,-282384000000.0,-1432600000.0,-287751000000.0,316500000.0,63572000000.0,,0.61,-3.48,-3.5,0.79,-2.42
601615,601615.SS,명양스마트에너지,Ming Yang Smart Energy Group Ltd Class A,상해,CNY,9.31,1.42,21054534333.0,65086919.0,2.02,재생 가능 에너지 장비 및 서비스,True,중국,2025,12.31,27859080000.0,5595775000000.0,38094970000.0,7651756000000.0,27158320000.0,5455020000000.0,492.88,35.64,,0.84,0.91,1.4,645590000.0,129674000000.0,2303720000.0,462725000000.0,943280000.0,189466000000.0,-446340000.0,-89652000000.0,688140000.0,138219000000.0,-491070000.0,-98637000000.0,372450000.0,74811000000.0,659870000.0,132542000000.0,346110000.0,69521000000.0,2.93,1.88,0.5,0.76,0.43,1.81
600516,600516.SS,방대탄소신재료과기,FangDa Carbon New Material Co Ltd Class A,상해,CNY,5.21,0.0,20975305617.0,35559088.0,0.14,특수 화학제,True,중국,2025,12.31,5131910000.0,1030795000000.0001,3526530000.0,708339000000.0,3872040000.0,777738000000.0,48.74,283.03,114.52,1.11,1.28,1.38,624430000.0,125424000000.0,218760000.0,43940000000.0,247740000.0,49760000000.0,311530000.0,62574000000.0,-95120000.0,-19106000000.0,-69370000.0,-13933000000.000002,416240000.0,83605000000.0,93040000.0,18688000000.0,186020000.0,37364000000.0,0.67,0.94,2.01,0.3,0.67,-2.7
601975,601975.SS,초상남유,Nanjing Tanker Corp Class A,상해,CNY,4.48,4.67,20967944157.0,299025582.0,0.63,오일 및 가스 수송 서비스,True,중국,2025,12.31,6196600000.0,1244649000000.0,5819540000.0,1168913000000.0,6475270000.0,1300623000000.0,9.9,14.86,12.65,1.7,1.67,1.97,2341180000.0,470249000000.0,1995950000.0,400906000000.0,2428040000.0,487697000000.0,1868080000.0,375222000000.0,1523290000.0,305969000000.0,1945990000.0,390871000000.0,1557020000.0,312743000000.0,1311490000.0,263425000000.0,1921080000.0,385868000000.0,,,14.15,10.08,15.75,26.18
688819,688819.SS,천능고분,Tianneng Battery Group Co Ltd Class A,상해,CNY,21.46,0.75,20861266000.0,1825962.0,2.58,전기 부품 및 장비,True,중국,2025,12.31,47747570000.0,9590577000000.0,45792360000.0,9197853000000.0,45041790000.0,9047094000000.0,12.24,12.5,17.25,1.86,1.25,1.94,3314080000.0,665666000000.0,2922550000.0,587024000000.0,3180350000.0,638804000000.0,2590170000.0,520260999999.99994,1874080000.0,376428000000.0,2245520000.0,451035000000.00006,2304500000.0,462882000000.0,1591460000.0,319662000000.0,1554510000.0,312239000000.0,2.21,1.29,6.24,3.65,3.97,4.09
601106,601106.SS,중국일중,China First Heavy Industries Co Ltd Class A,상해,CNY,3.03,0.0,20779082269.0,58915665.0,0.0,산업용 기계 및 장비,True,중국,2025,12.31,17167480000.0,3448260000000.0,9817200000.0,1971884000000.0,16617400000.000002,3337771000000.0,,,,1.99,4.09,5.27,-915070000.0,-183800000000.0,790410000.0,158763000000.0,-2049679999.9999998,-411697999999.99994,-1716960000.0,-344869000000.0,-17070000.0,-3429000000.0,-2878500000.0,-578176000000.0,-2707530000.0,-543834000000.0,-311040000.0,-62475000000.0,-3735860000.0,-750386000000.0,,,-6.75,-0.3,-9.61,-0.17
600848,600848.SS,상해림강홀딩스,Shanghai Lingang Holdings Co Ltd Class A,상해,CNY,8.65,1.41,20707341161.0,8311447.0,2.35,"부동산 임대, 개발 및 운영",True,중국,2025,12.31,7052140000.0,1416492000000.0,7937310000.0,1594288000000.0,11103040000.0,2230157000000.0,25.9,48.07,23.96,1.27,1.31,1.27,2630210000.0,528305000000.0,1828800000.0,367333000000.0,3562560000.0,715577000000.0,2554760000.0,513150000000.0,1676760000.0,336793000000.0,3432590000.0,689469000000.0,1060640000.0000001,213040000000.0,969060000.0,194646000000.0,1096580000.0,220258000000.0,2.15,2.02,2.17,1.24,2.46,21.13
601677,601677.SS,하남 명태여업,Henan Mingtai Al Industrial Co Ltd Class A,상해,CNY,16.65,-1.19,20700788940.0,19714197.0,1.87,알루미늄,True,중국,2025,12.31,26442180000.0,5311176000000.0,35135280000.0,7057272000000.0,32320870000.0,6491970000000.0,8.67,10.93,12.55,0.87,1.11,1.26,2018660000.0,405468000000.0,2905860000.0,583671000000.0,2445210000.0,491145000000.0,1357530000.0,272673000000.0,2159550000.0,433768000000.0,1749680000.0,351441000000.0,1347490000.0,270656000000.0,1959960000.0,393677000000.0,1748480000.0,351199000000.0,0.72,1.25,6.71,7.79,7.86,6.15
600008,600008.SS,수창환경보호그룹,Beijing Capital Eco-Environment Protection Group Co Ltd Class A,상해,CNY,2.8,0.0,20553653896.0,68039037.0,4.29,수자원 유틸리티,True,중국,2025,12.31,21318570000.0,4282048000000.0005,18885590000.0,3793360000000.0,20049990000.0,4027241000000.0005,16.25,15.7,228.15,0.78,0.68,0.73,7658860000.0,1538358000000.0,6939250000.0,1393818000000.0,6067110000.0,1218640000000.0,4435550000.0,890925000000.0,4192890000.0000005,842184000000.0,2790280000.0,560456000000.0,1281050000.0,257313000000.0,1451100000.0,291467000000.0,3167080000.0,636139000000.0,3.23,4.06,1.95,2.05,3.76,22.2
601997,601997.SS,구이양은행,Bank of Guiyang Co Ltd Class A,상해,CNY,5.62,0.36,20547833187.0,44893640.0,5.36,은행,True,중국,2025,12.31,29199270000.0,5864965000000.0,23740280000.0,4768473000000.0,26697230000.0,5362406000000.0,3.85,3.82,3.15,0.39,0.31,0.34,10144390000.0,2037602000000.0,9088780000.0,1825572000000.0,10925850000.0,2194566000000.0,9616220000.0,1931513000000.0,8455549999.999999,1698381000000.0002,10365760000.0,2082066999999.9998,5296920000.0,1063940000000.0,5021220000.0,1008562999999.9999,4935590000.0,991362000000.0001,4.87,5.01,0.84,0.74,0.76,35.62
600329,600329.SS,달인당,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited Class A,상해,CNY,35.96,-0.06,20500593042.0,1933014.0,13.31,제약,True,중국,2025,12.31,8222309999.999999,1651534000000.0,4917340000.0,987695999999.9999,7306740000.0,1467631000000.0,24.19,30.99,39.54,3.76,3.95,4.32,943850000.0,189582000000.0,1040250000.0,208944999999.99997,910390000.0,182862000000.0,814790000.0,163659000000.0,926670000.0,186130000000.0,785530000.0,157781000000.0,986710000.0,198190000000.0,2131020000.0,428037000000.0,2229330000.0,447784000000.0,3.97,6.29,9.5,18.8,21.1,18.84
603290,603290.SS,사달반도,StarPower Semiconductor Ltd Class A,상해,CNY,85.6,-1.98,20498928690.0,4440707.0,0.58,반도체,True,중국,2025,12.31,3662960000.0,735743000000.0,4012400000.0,805930000000.0,3390620000.0,681040000000.0,21.81,53.83,51.28,3.09,3.14,3.9,1088890000.0,218714000000.0,855690000.0,171874000000.0,812990000.0,163297000000.0,979710000.0,196784000000.0,406810000.0,81711000000.0,595220000.0,119556000000.0,910530000.0,182888000000.0,405230000.0,81395000000.0,507670000.0,101970000000.0,1.37,0.59,11.8,4.05,5.66,10.14
688343,688343.SS,심천 운천려비기술,Shenzhen Intellifusion Technologies Co Ltd Class A,상해,CNY,56.99,0.23,20493796626.0,10537598.0,0.0,통합 하드웨어 및 소프트웨어,True,중국,2025,12.31,506010000.0,101637000000.0,1339280000.0,269009000000.0,917370000.0,184263000000.0,,,,4.41,5.3,8.3,-381510000.0,-76629000000.0,-18930000.0,-3803000000.0,-471010000.0,-94607000000.0,-438450000.0,-88067000000.0,-389530000.0,-78241000000.0,-619900000.0,-124511999999.99998,-383120000.0,-76953000000.0,-422190000.0,-84802000000.0,-579050000.0,-116307000000.0,,,-11.86,-7.92,-11.71,-29.09
688349,688349.SS,삼일중능,Sany Renewable Energy Co Ltd Class A,상해,CNY,12.84,-0.54,20458437514.0,8466760.0,2.2,재생 가능 에너지 장비 및 서비스,True,중국,2025,12.31,14938880000.0,3000623000000.0,27380360000.0,5499619000000.0,17791660000.0,3573633000000.0,40.55,26.38,21.41,2.27,1.55,2.17,888790000.0,178523000000.0,1091500000.0,219239000000.0,1821980000.0,365962000000.0,430330000.0,86437000000.0,416300000.0,83619000000.0,1251240000.0,251325000000.0,2006540000.0,403033000000.0,712210000.0,143055000000.0,1811980000.0,363955000000.0,2.44,2.47,6.71,1.64,4.85,1.52
600970,600970.SS,중재국제공정,Sinoma International Engineering Co Ltd Class A,상해,CNY,7.8,0.65,20450140807.0,13652896.0,6.19,건설 및 엔지니어링,True,중국,2025,12.31,45798840000.0,9199155000000.0,49598700000.0,9962395000000.0,46127320000.0,9265133000000.0,8.56,7.19,9.0,1.35,0.88,1.26,4335480000.0,870825000000.0,3852910000.0,773896000000.0,4345210000.0,872778000000.0001,3876740000.0,778681000000.0,3264830000.0,655774000000.0,3829030000.0,769100000000.0,2915810000.0,585670000000.0,2862140000.0,574890000000.0,2983120000.0,599190000000.0,4.02,4.42,6.1,5.1,5.7,6.58
600550,600550.SS,보변전기,Baoding Tianwei Baobian Electric Co Ltd Class A,상해,CNY,11.1,0.63,20440966128.0,34413790.0,0.0,중전기장비,True,중국,2025,12.31,3462040000.0,695386000000.0,5708190000.0,1146547000000.0,4740310000.0,952137999999.9999,,147.73,277.92,31.7,24.23,44.55,145020000.0,29129000000.000004,337520000.0,67794000000.00001,327950000.0,65872000000.0,12370000.0,2485000000.0,214050000.0,42994000000.0,201210000.0,40416000000.0,-205810000.0,-41339000000.0,197020000.0,39573000000.0,96320000.0,19347000000.0,,,-3.22,2.8,1.69,3.75
600511,600511.SS,국약그룹,China National Medicines Corp Ltd Class A,상해,CNY,27.05,1.24,20409306096.0,4694502.0,2.99,제약,True,중국,2025,12.31,49696050000.0,9981949000000.0,52468280000.0,10538779000000.0,50597450000.0,10163004000000.0,10.96,10.12,11.49,1.49,1.09,1.34,2638900000.0,530050000000.0,2264780000.0,454904000000.0,2338670000.0,469743999999.99994,2439150000.0,489928000000.0,2027710000.0,407286000000.0,2099280000.0000002,421660999999.99994,2146000000.0,431045000000.0,1996590000.0,401036000000.0,2000130000.0,401746000000.0,2.74,2.63,7.52,5.84,6.32,3.86
600004,600004.SS,백운국제공항,Guangzhou Baiyun International Airport Co Ltd Class A,상해,CNY,7.89,0.38,20334459878.0,10604900.0,3.63,공항 운영 및 서비스,True,중국,2025,12.31,6430870000.0,1291704000000.0,7955000000.0,1597842000000.0,7423600000.0,1491104000000.0,49.34,15.81,22.29,1.19,0.95,1.13,2361040000.0,474238000000.0,2901510000.0,582797000000.0,2987590000.0,600087000000.0,637450000.0,128038000000.00002,1287910000.0,258689000000.0,1276410000.0,256380000000.00003,441910000.0,88761000000.0,1454880000.0,292228000000.0,925850000.0,185966000000.0,0.85,1.79,1.81,5.29,3.63,16.19
603077,603077.SS,사천화방,Sichuan Hebang Biotechnology Co Ltd Class A,상해,CNY,2.3,0.0,20312923174.0,176015615.0,0.0,농화학제,True,중국,2025,12.31,8824110000.0,1772409999999.9998,7187510000.0,1443683000000.0,8547480000.0,1716846000000.0,11.85,,861.88,0.75,1.21,1.48,2434130000.0,488918999999.99994,894310000.0,179630000000.0,944980000.0,189809000000.0,1431660000.0,287562000000.0,-118150000.0,-23731000000.0,-42200000.0,-8477000000.0,1283240000.0,257752000000.0,-536409999.99999994,-107743000000.0,31460000.0,6320000000.0,1.16,0.64,5.26,-2.46,-0.26,-1.64
600170,600170.SS,상해건공,Shanghai Construction Group Co Ltd Class A,상해,CNY,2.28,1.33,20259942616.0,152988509.0,1.56,건설 및 엔지니어링,True,중국,2025,12.31,304627700000.0,61187519999999.99,205996600000.0,41376477000000.0,300216800000.0,60301546000000.0,15.49,21.39,15.89,0.55,0.4,0.53,8729780000.0,1753463000000.0,6510360000.0,1307671000000.0,7586140000.0,1523752000000.0,5294640000.0,1063481000000.0,3040990000.0,610812000000.0,3928080000.0,788995000000.0,1435540000.0,288342000000.0,1098000000.0,220544000000.0,2028810000.0,407507000000.0,2.38,2.19,0.44,0.27,0.55,1.48
603162,603162.SS,복건 해통발전,Fujian Highton Development Co Ltd Class A,상해,CNY,14.64,9.99,20129730990.0,83702704.0,0.51,해양 화물 및 물류,True,중국,2025,12.31,1705340000.0,342535000000.0,4443000000.0,892420000000.0001,3658770000.0,734900000000.0,43.02,36.99,25.27,2.25,3.85,3.13,323260000.0,64929999999.99999,1258580000.0,252798000000.0,1054670000.0000001,211842000000.0,171610000.0,34469000000.0,564330000.0,113351000000.0,543040000.0,109074000000.0,185040000.0,37168000000.0,465000000.0,93400000000.0,549020000.0,110277000000.0,0.84,0.71,5.18,7.36,10.59,12.7
600396,600396.SS,화전요녕능원발전고분,Huadian Liaoning Energy Development Co Ltd Class A,상해,CNY,13.64,0.52,20087720984.0,131563200.0,0.0,전력 유틸리티,True,중국,2025,12.31,6274920000.0,1260381000000.0,4351890000.0,874120999999.9999,4454140000.0,894659000000.0,15.08,347.99,148.67,10.99,15.26,10.19,666810000.0,133934999999.99998,1212700000.0,243583000000.0,970070000.0,194848000000.0,-248960000.0,-50007000000.0,586230000.0,117751000000.0,360850000.0,72480000000.0,2140330000.0,429907000000.0,28440000.0,5713000000.0,84730000.0,17018000000.0,,,12.54,1.8,0.74,13.47
600012,600012.SS,안휘환통고속도로,Anhui Expressway Co Ltd Class A,상해,CNY,16.51,-0.78,20069256987.0,4119803.0,3.97,고속도로 및 철도,True,중국,2025,12.31,6631340000.0,1331970000000.0,6721570000.0,1350095000000.0,7091830000.0,1424466000000.0,16.83,14.7,15.59,2.21,2.82,1.58,3332310000.0,669328000000.0,4090970000.0,821712000000.0001,3100190000.0,622704000000.0,2426940000.0,487475000000.0,2752470000.0,552862000000.0,2240690000.0,450064000000.00006,1659930000.0,333413000000.0,1877440000.0,377103000000.0,1668980000.0,335232000000.0,3.56,3.86,7.8,6.42,6.87,40.95
688206,688206.SS,계륜전자,Primarius Technologies Co.  Ltd. Class A,상해,CNY,39.62,-4.18,19969891779.0,7156419.0,0.07,전자 장비 및 부품,True,중국,2025,12.31,328900000.0,66062000000.0,483670000.0,97150000000.0,419080000.0,84176000000.0,137.54,701.43,,4.58,9.67,7.26,-67960000.0,-13651000000.0,50240000.0,10092000000.0,-27110000.0,-5444000000.0,-95870000.0,-19256000000.0,-6800000.0,-1366000000.0,-75470000.0,-15158000000.000002,-56320000.0,-11312000000.0,34240000.0,6878000000.0,-95970000.0,-19277000000.0,0.49,0.09,-2.34,1.35,-3.84,-1.41
601101,601101.SS,하화에너지,Beijing Haohua Energy Resource Co Ltd Class A,상해,CNY,13.86,1.17,19958371254.0,34879908.0,1.83,석탄,True,중국,2025,12.31,8437020000.0,1694661000000.0,8026950000.0,1612293000000.0,9137700000.0,1835398000000.0,8.2,36.33,10.91,0.91,1.79,0.98,3483630000.0,699721000000.0,2131880000.0,428210000000.00006,3163220000.0,635364000000.0,2708670000.0,544063000000.0,1104150000.0,221780000000.00003,2240500000.0,450027000000.00006,1039970000.0,208889000000.0,512419999.99999994,102924000000.0,1036569999.9999999,208205000000.00003,4.94,5.6,5.73,2.24,5.4,13.76
688123,688123.SS,취진고분,Giantec Semiconductor Corp Class A,상해,CNY,125.26,-5.15,19912644078.0,6300469.0,0.53,반도체,True,중국,2025,12.31,703480000.0,141300000000.0,1221280000.0,245307000000.00003,1028280000.0,206540000000.0,129.56,59.58,70.63,6.54,8.2,9.19,88400000.0,17757000000.0,368530000.0,74022000000.0,284160000.0,57077000000.0,73420000.0,14747000000.0,340910000.0,68475000000.0,263800000.0,52986000000.0,100360000.0,20158000000.0,363580000.0,73028000000.0,290270000.0,58304000000.0,0.25,0.23,4.03,14.08,12.68,27.91
688097,688097.SS,박중정공,Bozhon Precision Industry Technology Co Ltd Class A,상해,CNY,44.38,-3.46,19847873814.0,6165212.0,0.52,산업용 기계 및 장비,True,중국,2025,12.31,4839850000.0,972132000000.0,6565680000.0,1318782000000.0,4954200000.0,995101000000.0,30.04,43.25,69.5,2.76,4.46,6.28,509540000.0,102345000000.0,690360000.0,138666000000.0,541500000.0,108767000000.0,416390000.0,83636000000.0,572640000.0,115021000000.0,438920000.0,88162000000.0,390410000.0,78418000000.0,593260000.0,119163000000.00002,398390000.0,80021000000.0,0.58,0.37,4.98,5.45,4.65,8.72
601158,601158.SS,중경수도그룹,Chongqing Water Group Co Ltd Class A,상해,CNY,4.12,0.24,19776124090.0,5854218.0,3.09,수자원 유틸리티,True,중국,2025,12.31,7254400000.0,1457120000000.0,7524490000.0,1511369000000.0,6999350000.0,1405889000000.0,28.98,24.83,29.34,1.37,1.16,1.28,2926460000.0,587810000000.0,3271140000.0,657041000000.0,2917560000.0,586021000000.0,1073670000.0000001,215658000000.0,1021120000.0,205101000000.00003,923240000.0,185441000000.0,1088540000.0,218644999999.99997,808790000.0,162454000000.0,785080000.0,157691000000.0,3.5,2.0,3.37,2.33,2.37,13.57
688281,688281.SS,화진과기,Shaanxi Huaqin Technology Industry Co Ltd Class A,상해,CNY,51.5,0.64,19652345668.0,3773556.0,0.48,상품 화학,True,중국,2025,12.31,917460000.0,184280000000.0,1243760000.0,249821999999.99997,1139240000.0,228829000000.0,44.52,61.88,48.88,3.54,4.04,4.42,215850000.0,43356000000.0,360050000.0,72321000000.0,448200000.0,90025000000.0,194290000.0,39026000000.0,266110000.0,53451000000.0,397660000.0,79874000000.0,335010000.0,67290000000.0,307230000.0,61710000000.0,413920000.0,83140000000.0,0.24,0.76,5.53,3.82,7.01,21.4
