종목코드,종목명,시장구분,종목구분,현재가,등락률,시가총액,상장주식수,거래량,외국인비율,PER,ROE,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계,부채비율,영업이익률,ROE_계산,기준연도,보고서
104200,NHN벅스,KOSDAQ,보통주,2680,3.68,39700000000,14828,26072,2.68,-9.21,-11.6,-6220761280.0,44899287200.0,16120788290.0,-734987723.0,50686615310.0,66807403600.0,31.8,-1.64,-12.27,2025,사업보고서
064090,인크레더블버즈,KOSDAQ,보통주,798,0.0,39700000000,49743,0,1.68,-1.5,-36.93,-30204179171.0,7211902064.0,4164222638.0,-6078614066.0,66794693845.0,70958916483.0,6.23,-84.29,-45.22,2025,사업보고서
097870,효성오앤비,KOSDAQ,보통주,4670,2.3,39600000000,8490,18085,2.54,61.45,3.61,2894458281.0,24387108990.0,11511064644.0,3468755895.0,79305779608.0,90816844252.0,14.51,14.22,3.65,2025,사업보고서
025880,케이씨피드,KOSDAQ,보통주,2370,0.0,39600000000,16716,68265,14.08,3.82,13.67,10572524879.0,121771141803.0,19318619085.0,12181785331.0,81031601235.0,100350220320.0,23.84,10.0,13.05,2025,사업보고서
066900,디에이피,KOSDAQ,보통주,1738,0.81,39500000000,22745,2399,0.31,0.83,-145.63,-64776389429.0,543196073695.0,576197511000.0,-57819484914.0,-20771452028.0,555426058972.0,-2773.99,-10.64,311.85,2025,사업보고서
046310,백금T&A,KOSDAQ,보통주,2400,-1.23,39400000000,16419,21438,4.18,13.87,5.86,7068375685.0,148922256530.0,24103092894.0,6790460254.0,102185785261.0,126288878155.0,23.59,4.56,6.92,2025,사업보고서
171010,램테크놀러지,KOSDAQ,보통주,2755,0.55,39400000000,14299,25775,3.85,-4.98,-19.08,-8366143548.0,42682293992.0,62587743660.0,-954464956.0,39722844084.0,102310587744.0,157.56,-2.24,-21.06,2025,사업보고서
122690,서진오토모티브,KOSDAQ,보통주,1704,-1.1,39300000000,23079,25081,1.7,-2.79,-20.69,-23040075800.0,2941851720462.0,1622441753401.0,26809316912.0,415482211025.0,2037923964426.0,390.5,0.91,-5.55,2025,사업보고서
049830,승일,KOSDAQ,보통주,6410,-0.62,39300000000,6132,391,0.89,12.35,1.68,2515267980.0,141548185822.0,35589533394.0,2276369777.0,150395672349.0,185985205743.0,23.66,1.61,1.67,2025,사업보고서
153460,네이블,KOSDAQ,보통주,5990,1.18,39100000000,6530,1466,0.0,44.04,7.33,2519056847.0,19189105647.0,4832475016.0,2612476125.0,36110486644.0,40942961660.0,13.38,13.61,6.98,2025,사업보고서
060850,영림원소프트랩,KOSDAQ,보통주,4775,0.0,38800000000,8131,5534,1.45,15.5,12.62,6376701835.0,79883113261.0,35978941726.0,4219231934.0,53887987314.0,89866929040.0,66.77,5.28,11.83,2025,사업보고서
044960,이글벳,KOSDAQ,보통주,3065,-0.49,38700000000,12642,18207,2.14,7.11,7.85,3945607362.0,43323059369.0,12070191293.0,4259691487.0,51911928142.0,63982119435.0,23.25,9.83,7.6,2025,사업보고서
019770,서연탑메탈,KOSDAQ,보통주,3325,1.99,38700000000,11650,7914,1.94,3.62,9.64,9298678233.0,207061838044.0,81995311276.0,11911500625.0,100747904560.0,182743215836.0,81.39,5.75,9.23,2025,사업보고서
250000,보라티알,KOSDAQ,보통주,5720,-0.87,38600000000,6751,1535,2.31,-19.52,0.25,230165154.0,102296135358.0,137134465259.0,9147418119.0,88959346570.0,226093811829.0,154.15,8.94,0.26,2025,사업보고서
219420,링크제니시스,KOSDAQ,보통주,3365,0.15,38600000000,11470,7477,4.85,8.25,6.29,2837637177.0,16975060498.0,4720232289.0,1218849843.0,47955243760.0,52675476049.0,9.84,7.18,5.92,2025,사업보고서
221840,하이즈항공,KOSDAQ,보통주,2060,-0.24,38500000000,18701,1784,1.34,9.86,5.28,2358001754.0,84621119162.0,71666989448.0,4601007049.0,45064314215.0,116731303663.0,159.03,5.44,5.23,2025,사업보고서
100660,서암기계공업,KOSDAQ,보통주,3050,0.0,38400000000,12600,31532,1.77,23.46,1.8,1204628626.0,46501236360.0,14796067035.0,44269957.0,67983547512.0,82779614547.0,21.76,0.1,1.77,2025,사업보고서
014570,고려제약,KOSDAQ,보통주,3480,-0.29,38300000000,11000,5115,2.75,25.78,8.08,6512029112.0,62508834676.0,11246687509.0,6913176836.0,83071767586.0,94318455095.0,13.54,11.06,7.84,2025,사업보고서
051490,나라엠앤디,KOSDAQ,보통주,2695,0.0,38300000000,14200,11712,3.17,149.72,5.12,4682126563.0,184633171553.0,160688195969.0,-79792483.0,107962708316.0,268650904285.0,148.84,-0.04,4.34,2025,사업보고서
263770,유에스티,KOSDAQ,보통주,1614,-1.34,38300000000,23700,3346,1.39,10.15,2.97,2444180763.0,57966763324.0,4882097728.0,2332295667.0,82782430849.0,87664528577.0,5.9,4.02,2.95,2025,사업보고서
186230,그린플러스,KOSDAQ,보통주,3500,0.29,38200000000,10920,11501,2.68,-4.84,-26.4,-13031925780.0,105715000362.0,59379176168.0,-952225545.0,37440292849.0,96819469017.0,158.6,-0.9,-34.81,2025,사업보고서
177900,쓰리에이로직스,KOSDAQ,보통주,3950,0.25,38000000000,9628,6307,3.11,-13.76,-7.47,-3607181939.0,14494595306.0,21221742502.0,-2686355904.0,47197174990.0,68418917492.0,44.96,-18.53,-7.64,2025,사업보고서
042040,케이피엠테크,KOSDAQ,보통주,4355,-1.14,37800000000,8671,4226,0.0,-0.7,-22.28,-30909860530.0,76924052907.0,80674502533.0,-17154337059.0,62494163001.0,143168665534.0,129.09,-22.3,-49.46,2025,사업보고서
090410,덕신이피씨,KOSDAQ,보통주,819,0.0,37700000000,46084,0,2.66,-74.45,1.24,1402989472.0,106458504421.0,80838067627.0,-103937097.0,125181784511.0,206019852138.0,64.58,-0.1,1.12,2025,사업보고서
321820,아티스트컴퍼니,KOSDAQ,보통주,2415,-5.29,37700000000,15591,37903,0.64,28.75,4.12,1120755257.0,46650140282.0,32024074331.0,-3958696884.0,39618840235.0,71642914566.0,80.83,-8.49,2.83,2025,사업보고서
065440,이루온,KOSDAQ,보통주,1380,-1.36,37600000000,27275,61296,11.89,-38.33,3.17,1601011967.0,61561302031.0,26798263868.0,1534602028.0,50822139635.0,77620403503.0,52.73,2.49,3.15,2025,사업보고서
221980,케이디켐,KOSDAQ,보통주,9320,-1.48,37600000000,4035,2753,1.38,13.13,3.45,3505025588.0,62897420640.0,25481586188.0,6968496197.0,102574828140.0,128056414328.0,24.84,11.08,3.42,2025,사업보고서
184230,SGA솔루션즈,KOSDAQ,보통주,1986,6.32,37500000000,18888,326191,0.0,1.77,45.29,16993688445.0,61635674499.0,99019662120.0,14823977696.0,52975686623.0,151995348743.0,186.92,24.05,32.08,2025,사업보고서
369370,블리츠웨이엔터테인먼트,KOSDAQ,보통주,3755,0.13,37500000000,9974,11707,6.26,-2.89,-55.21,-13445998991.0,30205067026.0,22531660204.0,-9049022194.0,18097697751.0,40629357955.0,124.5,-29.96,-74.3,2025,사업보고서
057540,옴니시스템,KOSDAQ,보통주,630,-1.1,37400000000,59394,23345,0.87,20.32,-0.18,-154257056.0,99068053730.0,20141507809.0,1017421978.0,110144242163.0,130285749972.0,18.29,1.03,-0.14,2025,사업보고서
263700,케어랩스,KOSDAQ,보통주,1921,-0.21,37300000000,19414,43939,2.94,-5.11,32.8,19511556173.0,,32799460993.0,-2876942728.0,74631215926.0,107430676919.0,43.95,,26.14,2025,사업보고서
208710,포톤,KOSDAQ,보통주,2825,-0.35,37200000000,13180,57813,4.12,29.12,-12.54,-6360335882.0,128735265761.0,45133809911.0,-45904604.0,47575057513.0,92708867424.0,94.87,-0.04,-13.37,2025,사업보고서
050860,아세아텍,KOSDAQ,보통주,1646,-0.72,37000000000,22500,33474,1.33,42.21,2.12,2770072482.0,113296319206.0,66796164285.0,3987776535.0,129646925868.0,196443090153.0,51.52,3.52,2.14,2025,사업보고서
016600,큐캐피탈,KOSDAQ,보통주,2650,-0.75,37000000000,13962,8817,0.0,16.88,1.75,2443908856.0,,44009518140.0,3786548770.0,141177026258.0,185186544398.0,31.17,,1.73,2025,사업보고서
123570,이엠넷,KOSDAQ,보통주,1659,0.55,37000000000,22276,1525,27.69,17.84,2.06,1850271907.0,32260399959.0,38092489462.0,274223860.0,99180287482.0,137272776944.0,38.41,0.85,1.87,2025,사업보고서
046390,삼화네트웍스,KOSDAQ,보통주,2140,-0.7,37000000000,17269,2844,0.63,-38.91,-1.49,-872142430.0,37266321862.0,9192035048.0,-1547996543.0,58944756777.0,68136791825.0,15.59,-4.15,-1.48,2025,사업보고서
318410,비비씨,KOSDAQ,보통주,6630,-0.9,36800000000,5555,5143,2.61,6.68,7.02,5461632264.0,51648442504.0,12138391757.0,6192519840.0,80014045016.0,92152436773.0,15.17,11.99,6.83,2025,사업보고서
352700,씨앤투스,KOSDAQ,보통주,1401,1.16,36800000000,26277,48177,1.61,-4.75,-5.02,-7837911458.0,67177456978.0,11414755134.0,-5751223811.0,150089804392.0,161504559526.0,7.61,-8.56,-5.22,2025,사업보고서
397810,애드포러스,KOSDAQ,보통주,7130,0.42,36800000000,5161,6797,1.19,-18.76,-7.4,-1923223564.0,30598804671.0,9815343032.0,2421167532.0,37761007537.0,47576350569.0,25.99,7.91,-5.09,2025,사업보고서
475460,미트박스,KOSDAQ,보통주,6500,1.72,36700000000,5647,5766,4.05,12.2,6.43,1736391210.0,,60970579069.0,2906042515.0,37665906986.0,98636486055.0,161.87,,4.61,2025,사업보고서
215380,콜마바이오텍,KOSDAQ,보통주,2180,0.93,36700000000,16830,43150,7.75,29.86,-21.03,-5546594984.0,37587048396.0,63417157164.0,-3904140658.0,23377942347.0,86795099511.0,271.27,-10.39,-23.73,2025,사업보고서
387570,파인메딕스,KOSDAQ,보통주,6500,4.84,36600000000,5626,14297,1.28,-60.75,-9.44,-1877915520.0,9522704304.0,6517660100.0,-2580325297.0,19003394878.0,25521054978.0,34.3,-27.1,-9.88,2025,사업보고서
290120,DH오토리드,KOSDAQ,보통주,2305,0.44,36500000000,15825,5211,1.24,2.59,15.03,13578696108.0,355590427771.0,203147784252.0,21921482734.0,110824788397.0,313972572649.0,183.31,6.16,12.25,2025,사업보고서
006920,모헨즈,KOSDAQ,보통주,3330,1.83,36400000000,10920,47854,2.12,-17.71,-8.74,-3504529410.0,81161016764.0,21362443356.0,-2959160872.0,38428016642.0,59790459998.0,55.59,-3.65,-9.12,2025,사업보고서
260660,알리코제약,KOSDAQ,보통주,2365,0.42,36200000000,15327,9136,4.37,-12.72,-0.77,-605347880.0,201203501691.0,93640665587.0,989238752.0,78203226347.0,171843891934.0,119.74,0.49,-0.77,2025,사업보고서
173940,에프엔씨엔터,KOSDAQ,보통주,2350,3.3,36200000000,15393,7981,1.58,-5.89,-47.06,-11814272838.0,102369210132.0,90654539117.0,-613888084.0,19519805910.0,110174345027.0,464.42,-0.6,-60.52,2025,사업보고서
045060,오공,KOSDAQ,보통주,2135,-0.7,36200000000,16942,21346,3.65,4.11,4.67,5623660962.0,160071597465.0,24970051200.0,5621625226.0,122962547316.0,147932598516.0,20.31,3.51,4.57,2025,사업보고서
284620,카이노스메드,KOSDAQ,보통주,1087,0.0,36000000000,33087,0,9.84,-5.2,-530.5,-7784641682.0,1171631910.0,2014368502.0,-6438933559.0,4603006458.0,6617374960.0,43.76,-549.57,-169.12,2025,사업보고서
024120,KB오토시스,KOSDAQ,보통주,3120,-0.64,35900000000,11500,11422,7.29,5.97,3.27,3898066071.0,214995786079.0,137484310903.0,8530895852.0,119123847057.0,256608157960.0,115.41,3.97,3.27,2025,사업보고서
393210,토마토시스템,KOSDAQ,보통주,2295,-0.43,35800000000,15615,9755,2.99,143.44,-7.46,-2777547635.0,27263988093.0,32380499537.0,-2372933027.0,24729795963.0,57110295500.0,130.94,-8.7,-11.23,2025,사업보고서
196450,코아시아씨엠,KOSDAQ,보통주,790,0.0,35800000000,45320,0,1.75,14.91,5.53,2714886428.0,258196765549.0,63703657689.0,5272336211.0,64819840534.0,128523498223.0,98.28,2.04,4.19,2025,사업보고서
052600,한네트,KOSDAQ,보통주,3095,1.48,35800000000,11564,19166,2.64,8.21,9.44,3649227185.0,26825732603.0,11827315012.0,4372759936.0,39715539512.0,51542854524.0,29.78,16.3,9.19,2025,사업보고서
068940,셀피글로벌,KOSDAQ,보통주,778,0.0,35700000000,45913,0,1.75,-3.3,-75.41,-10567028684.0,35505883136.0,15531322898.0,-3428445028.0,10246368914.0,25777691812.0,151.58,-9.66,-103.13,2025,사업보고서
204020,그리티,KOSDAQ,보통주,1835,0.27,35700000000,19451,11722,2.44,6.95,5.67,4689154942.0,201717579283.0,58806883528.0,7852792954.0,83447448139.0,142254331667.0,70.47,3.89,5.62,2025,사업보고서
408900,스튜디오미르,KOSDAQ,보통주,1089,-0.64,35700000000,32753,47012,3.89,-24.75,-3.71,-1433907191.0,16391297221.0,4097424867.0,-2145865828.0,38558193124.0,42655617991.0,10.63,-13.09,-3.72,2025,사업보고서
035460,기산텔레콤,KOSDAQ,보통주,2390,-0.83,35700000000,14920,50614,5.99,3.08,8.36,5795563458.0,99473228556.0,63756412256.0,8077508374.0,66477259910.0,130233672166.0,95.91,8.12,8.72,2025,사업보고서
332290,누보,KOSDAQ,보통주,897,0.0,35600000000,39696,0,3.01,6.27,3.37,1025564321.0,104182653188.0,50224885446.0,4118169007.0,34728041326.0,84952926772.0,144.62,3.95,2.95,2025,사업보고서
203450,유니온바이오메트릭스,KOSDAQ,보통주,2525,0.2,35500000000,14079,5825,8.71,28.69,4.82,2010982691.0,51324033067.0,21075197806.0,1020779717.0,41492608191.0,62567805997.0,50.79,1.99,4.85,2025,사업보고서
206400,베노티앤알,KOSDAQ,보통주,945,0.21,35400000000,37510,91138,0.0,-2.4,-28.49,-24026574843.0,4774718589.0,7087644750.0,-5361474305.0,71852595478.0,78940240228.0,9.86,-112.29,-33.44,2025,사업보고서
081580,성우전자,KOSDAQ,보통주,2280,0.22,35400000000,15508,11549,3.08,3.7,11.53,12084961675.0,182738934318.0,45060814856.0,3982695738.0,114310165183.0,159370980039.0,39.42,2.18,10.57,2025,사업보고서
270870,뉴트리,KOSDAQ,보통주,3930,-2.24,35300000000,8995,4148,0.73,7.53,-2.3,-2562602978.0,101087982676.0,31579408332.0,-2268458829.0,105103580763.0,136682989095.0,30.05,-2.24,-2.44,2025,사업보고서
263050,유틸렉스,KOSDAQ,보통주,959,0.0,35300000000,36835,0,12.58,-1.62,-86.65,-25791369617.0,10294911483.0,25410175083.0,-18918617361.0,15786887305.0,41197062388.0,160.96,-183.77,-163.37,2025,사업보고서
032960,동일기연,KOSDAQ,보통주,1998,-2.06,35200000000,17593,6565,0.51,3.64,9.99,6539782517.0,21551039836.0,4268053582.0,-61855477.0,64351207971.0,68619261553.0,6.63,-0.29,10.16,2025,사업보고서
133750,메가엠디,KOSDAQ,보통주,1498,-0.33,35100000000,23407,9137,3.2,6.94,4.22,2789882419.0,34591356901.0,16864949267.0,1813813179.0,66389264980.0,83254214247.0,25.4,5.24,4.2,2025,사업보고서
348080,큐라티스,KOSDAQ,보통주,2725,-0.73,35000000000,12828,17949,0.76,-0.74,-91.68,-29672988846.0,2456943982.0,10472077406.0,-10334975249.0,44258664629.0,54730742035.0,23.66,-420.64,-67.04,2025,사업보고서
057030,YBM넷,KOSDAQ,보통주,2140,0.94,34900000000,16313,10184,2.68,18.94,3.05,1601615624.0,51834368698.0,27699292382.0,949990702.0,52422064133.0,80121356515.0,52.84,1.83,3.06,2025,사업보고서
039290,인포뱅크,KOSDAQ,보통주,3990,2.57,34700000000,8694,11027,0.37,-43.85,-6.18,-4692305630.0,135095512373.0,29309366998.0,-4204611365.0,67481457860.0,96790824858.0,43.43,-3.11,-6.95,2025,사업보고서
026040,제이에스티나,KOSDAQ,보통주,2100,0.24,34700000000,16504,88775,3.53,4.56,4.26,1826602025.0,72242575120.0,9899636266.0,706459594.0,45414945394.0,55314581660.0,21.8,0.98,4.02,2025,사업보고서
317240,TS트릴리온,KOSDAQ,보통주,1187,2.59,34600000000,29177,76133,0.0,-29.68,-7.36,-2008590829.0,26033520171.0,26801929580.0,25672167.0,29025933485.0,55827863065.0,92.34,0.1,-6.92,2025,사업보고서
446840,지슨,KOSDAQ,보통주,3135,-3.09,34500000000,11017,11960,0.68,-3.8,-170.85,-10729222613.0,11295873816.0,11755276031.0,-6643920486.0,7570393059.0,19325669090.0,155.28,-58.82,-141.73,2025,사업보고서
045510,정원엔시스,KOSDAQ,보통주,1097,-1.08,34500000000,31480,28147,0.88,15.24,2.53,1124813659.0,200903241754.0,45906535980.0,1940787939.0,45097051809.0,91003587789.0,101.79,0.97,2.49,2025,사업보고서
226330,신테카바이오,KOSDAQ,보통주,1421,2.38,34500000000,24258,577598,1.09,-2.06,-61.27,-17378023885.0,3429231736.0,14755693293.0,-10764609170.0,31779056306.0,46534749599.0,46.43,-313.91,-54.68,2025,사업보고서
432430,와이랩,KOSDAQ,보통주,2085,-3.47,34400000000,16508,45380,8.79,-4.74,-21.79,-8629634182.0,37069228892.0,9807071946.0,-8738323305.0,30992701092.0,40799773038.0,31.64,-23.57,-27.84,2025,사업보고서
065950,웰크론,KOSDAQ,보통주,1219,7.88,34400000000,28231,241405,2.21,-2.69,-35.99,-49159619501.0,268959790113.0,268727294021.0,-11117631837.0,60396738066.0,329124032087.0,444.94,-4.13,-81.39,2025,사업보고서
363250,진시스템,KOSDAQ,보통주,4035,0.37,34300000000,8508,5209,0.95,-2.37,-88.15,-14669081849.0,381356664.0,6648143357.0,-9690374140.0,7747362799.0,14395506156.0,85.81,-2541.03,-189.34,2025,사업보고서
064480,브리지텍,KOSDAQ,보통주,2855,-0.17,34100000000,11952,17043,7.15,8.6,1.1,512953736.0,49677044033.0,15480542037.0,310443458.0,46678531023.0,62159073060.0,33.16,0.62,1.1,2025,사업보고서
066360,체리부로,KOSDAQ,보통주,1423,6.19,34100000000,23976,471387,2.01,1.4,27.0,28600328366.0,405435680279.0,188303595191.0,28482167050.0,138803839705.0,327107434896.0,135.66,7.03,20.6,2025,사업보고서
060540,에스에이티,KOSDAQ,보통주,1305,4.57,34100000000,26133,144157,1.49,3.97,0.77,476278858.0,159732944193.0,58778323063.0,3911394506.0,103025580932.0,161803903995.0,57.05,2.45,0.46,2025,사업보고서
121890,에스디시스템,KOSDAQ,보통주,2560,-6.74,34000000000,13291,192107,16.47,-62.44,11.22,1274391507.0,28793598189.0,8175107345.0,1101090892.0,11975981936.0,20151089281.0,68.26,3.82,10.64,2025,사업보고서
376980,원티드랩,KOSDAQ,보통주,3480,1.46,34000000000,9766,18851,1.39,37.02,3.42,1281578575.0,38173738651.0,23012918042.0,1019795155.0,38500740062.0,61513658104.0,59.77,2.67,3.33,2025,사업보고서
220180,폴라리스AI핸디,KOSDAQ,보통주,1420,2.82,34000000000,23931,6736,1.0,12.79,1.12,641990801.0,31443569900.0,11873465269.0,-481396412.0,78286573728.0,90160038997.0,15.17,-1.53,0.82,2025,사업보고서
033540,파라텍,KOSDAQ,보통주,3235,0.15,33800000000,10449,11749,0.0,-1.1,-24.06,-21966727115.0,173929893426.0,99288120142.0,-13742254235.0,80165864691.0,179453984833.0,123.85,-7.9,-27.4,2025,사업보고서
335810,프리시젼바이오,KOSDAQ,보통주,1540,-0.9,33800000000,21950,12744,0.19,-1.94,-34.29,-10022814571.0,19925825433.0,20307576836.0,-5381489055.0,32766713543.0,53074290379.0,61.98,-27.01,-30.59,2025,사업보고서
465480,인스피언,KOSDAQ,보통주,3330,-4.31,33800000000,10138,19818,1.69,4.06,4.92,2675778404.0,20022055489.0,4952783655.0,2549541617.0,56020552219.0,60973335874.0,8.84,12.73,4.78,2025,사업보고서
109820,진매트릭스,KOSDAQ,보통주,1655,9.03,33800000000,20394,1262342,1.74,-183.89,-10.0,-1834404223.0,10643335004.0,9800184248.0,-679131166.0,17471146528.0,27271330776.0,56.09,-6.38,-10.5,2025,사업보고서
075130,플랜티넷,KOSDAQ,보통주,2090,1.95,33700000000,16122,16164,3.49,209.0,3.19,1916862391.0,45612921206.0,13736673976.0,3260980299.0,81430859862.0,95167533838.0,16.87,7.15,2.35,2025,사업보고서
007530,와이엠,KOSDAQ,보통주,1513,1.2,33700000000,22254,9746,0.33,11.64,4.6,2501423167.0,177146007940.0,95884416711.0,3985939641.0,52662327353.0,148546744064.0,182.07,2.25,4.75,2025,사업보고서
127980,화인써키트,KOSDAQ,보통주,2825,0.89,33400000000,11841,9648,1.19,706.25,-9.44,-3773767740.0,81789735978.0,38705995870.0,-1485021320.0,43530510157.0,82236506027.0,88.92,-1.82,-8.67,2025,사업보고서
033170,시그네틱스,KOSDAQ,보통주,1949,-6.07,33400000000,17146,411404,1.08,-4.09,-30.16,-18307910647.0,103046699790.0,54919582967.0,-23831622389.0,52210190801.0,107129773768.0,105.19,-23.13,-35.07,2025,사업보고서
159910,에코글로우,KOSDAQ,보통주,3190,-2.45,33400000000,10467,1787,1.0,-7.42,-34.81,-5676066324.0,9924758012.0,17070215651.0,-3938193208.0,19702522309.0,36772737960.0,86.64,-39.68,-28.81,2025,사업보고서
148930,에이치와이티씨,KOSDAQ,보통주,3280,-0.61,33400000000,10175,3510,0.79,1.31,5.47,3446508255.0,30085095751.0,10777954935.0,-3167778087.0,64741421174.0,75519376109.0,16.65,-10.53,5.32,2025,사업보고서
239890,피엔에이치테크,KOSDAQ,보통주,3355,2.44,33300000000,9936,7369,3.25,13.47,5.32,2870442435.0,,11617785713.0,,55596139735.0,67213925448.0,20.9,,5.16,2025,사업보고서
476080,M83,KOSDAQ,보통주,4125,3.25,33300000000,8077,23440,1.83,-8.8,-14.17,-8856110682.0,132396372517.0,49752879265.0,-8966649833.0,43810478586.0,93563357851.0,113.56,-6.77,-20.21,2025,사업보고서
419120,산돌,KOSDAQ,보통주,2340,-0.85,33300000000,14223,17440,3.04,9.87,6.19,3641532622.0,19968415924.0,15747652554.0,4454706035.0,59884888453.0,75632541007.0,26.3,22.31,6.08,2025,사업보고서
021650,한국큐빅,KOSDAQ,보통주,2035,1.9,33300000000,16351,5494,4.46,8.51,4.78,4617518631.0,227225841275.0,64587176741.0,7932698423.0,98498540003.0,163085716744.0,65.57,3.49,4.69,2025,사업보고서
417860,오브젠,KOSDAQ,보통주,7060,3.37,33200000000,4707,39891,1.36,-9.94,-30.51,-3165668440.0,24017071711.0,42816919440.0,267873584.0,10790742138.0,53607661578.0,396.79,1.12,-29.34,2025,사업보고서
049120,파인디앤씨,KOSDAQ,보통주,3125,-0.95,33100000000,10602,67191,0.0,-1.43,-50.63,-22166511093.0,65794225834.0,56421519829.0,-4081726342.0,52026944493.0,108448464322.0,108.45,-6.2,-42.61,2025,사업보고서
064520,테크엘,KOSDAQ,보통주,1482,-0.47,33100000000,22351,2271,0.53,-17.03,-4.81,-4665162841.0,18149684065.0,5744662832.0,-5603781420.0,94575406668.0,100320069500.0,6.07,-30.88,-4.93,2025,사업보고서
452300,캡스톤파트너스,KOSDAQ,보통주,2330,0.65,33000000000,14170,46314,6.83,13.79,6.9,2303879405.0,7473416657.0,6380699206.0,2339031606.0,34368307875.0,40749007081.0,18.57,31.3,6.7,2025,사업보고서
464280,티디에스팜,KOSDAQ,보통주,5960,-3.56,33000000000,5530,89967,3.31,7.71,10.52,4274532711.0,27620873511.0,11366943387.0,3765191759.0,42784767057.0,54151710444.0,26.57,13.63,9.99,2025,사업보고서
348030,모비릭스,KOSDAQ,보통주,3430,0.44,32900000000,9604,55441,1.2,-2.9,-21.22,-11353105771.0,39684702560.0,3442709583.0,-8922905730.0,48680603616.0,52123313199.0,7.07,-22.48,-23.32,2025,사업보고서
434480,모니터랩,KOSDAQ,보통주,2675,2.1,32900000000,12310,344816,3.42,17.15,1.75,668916167.0,19168619599.0,12339301852.0,943352791.0,38478768084.0,50818069936.0,32.07,4.92,1.74,2025,사업보고서
311390,네오크레마,KOSDAQ,보통주,2595,2.17,32800000000,12654,31653,3.59,14.1,4.14,5173058511.0,81943689101.0,35506290852.0,5408789313.0,146330521389.0,181836812241.0,24.26,6.6,3.54,2025,사업보고서
296640,이노에이엑스,KOSDAQ,보통주,6330,-0.47,32800000000,5178,10502,1.93,13.05,7.72,2584444014.0,22932750118.0,6392361983.0,921645948.0,34158925461.0,40551287444.0,18.71,4.02,7.57,2025,사업보고서
128540,에코캡,KOSDAQ,보통주,1228,-0.73,32800000000,26690,12714,2.79,12.93,-2.27,-2461825276.0,151845506167.0,58364524996.0,-3158109336.0,108181328604.0,166545853600.0,53.95,-2.08,-2.28,2025,사업보고서
037330,인지디스플레,KOSDAQ,보통주,745,0.0,32700000000,43885,15196,4.97,10.07,3.38,9748402010.0,721813553316.0,268755952380.0,17103063887.0,213421934141.0,482177886521.0,125.93,2.37,4.57,2025,사업보고서
263920,휴엠앤씨,KOSDAQ,보통주,3325,-0.3,32600000000,9809,1815,0.72,10.23,3.51,1571021628.0,52307212214.0,16284927798.0,2482783901.0,45513233667.0,61798161465.0,35.78,4.75,3.45,2025,사업보고서
469750,아이비젼웍스,KOSDAQ,보통주,945,0.0,32600000000,34456,36975,1.78,35.0,-1.09,-391704232.0,23001097577.0,10446802659.0,-390839029.0,36101183051.0,46547985710.0,28.94,-1.7,-1.09,2025,사업보고서
089150,케이씨티,KOSDAQ,보통주,1895,2.71,32500000000,17150,37200,4.36,15.04,7.95,2770864474.0,23089563975.0,19826140647.0,4034569150.0,35937295251.0,55763435898.0,55.17,17.47,7.71,2025,사업보고서
025440,DH오토웨어,KOSDAQ,보통주,3330,-1.19,32500000000,9756,3408,11.29,-1.87,-42.36,-23455447959.0,494366222632.0,297166404746.0,-4915767138.0,52886977118.0,350053381864.0,561.89,-0.99,-44.35,2025,사업보고서
071850,캐스텍코리아,KOSDAQ,보통주,1335,1.52,32400000000,24261,809,1.68,-6.18,-31.63,-21320914893.0,155324721018.0,128334571702.0,-6273778201.0,55383790353.0,183718362055.0,231.72,-4.04,-38.5,2025,사업보고서
053950,경남제약,KOSDAQ,보통주,1648,2.94,32300000000,19620,45419,0.07,-1.74,-8.06,-9006666812.0,55944199110.0,47330631548.0,-1731949461.0,108299757887.0,155630389435.0,43.7,-3.1,-8.32,2025,사업보고서
254120,자비스,KOSDAQ,보통주,1050,10.06,32300000000,30754,408675,2.67,-8.14,-14.78,-4116708029.0,27895397844.0,13243825983.0,-3919944239.0,24730238529.0,37974064512.0,53.55,-14.05,-16.65,2025,사업보고서
131090,시큐브,KOSDAQ,보통주,4210,-0.24,32200000000,7658,10153,6.22,7.02,9.84,4698796110.0,13438054169.0,3323461394.0,4313922657.0,49629200916.0,52952662310.0,6.7,32.1,9.47,2025,사업보고서
038950,파인디지털,KOSDAQ,보통주,3155,0.16,32200000000,10211,1834,6.44,-26.29,-1.23,-1215379073.0,62850108669.0,8340267107.0,-4583231436.0,95052431957.0,103392699064.0,8.77,-7.29,-1.28,2025,사업보고서
200780,비씨월드제약,KOSDAQ,보통주,3020,0.17,32200000000,10666,3645,1.22,-11.1,-6.62,-3142932405.0,75799976796.0,104299319451.0,1996621516.0,72501955411.0,176801274862.0,143.86,2.63,-4.33,2025,사업보고서
099220,SDN,KOSDAQ,보통주,511,0.0,32200000000,62944,0,2.78,-15.48,-2.43,-2002458152.0,87454044091.0,78074646406.0,464354660.0,75360903585.0,153435549991.0,103.6,0.53,-2.66,2025,사업보고서
068050,팬엔터테인먼트,KOSDAQ,보통주,1160,0.96,32100000000,27694,19547,3.39,-5.37,-10.57,-8127844936.0,35178107167.0,55978132897.0,-3472070031.0,62206568679.0,118184701576.0,89.99,-9.87,-13.07,2025,사업보고서
